,gene_id,log2_RE_FC,Z_score,gene_name,gene_biotype
4419,ENSG00000166979,-0.227379792,-6.098496159,EVA1C,protein_coding
4801,ENSG00000173011,-0.227405394,-6.932995883,TADA2B,protein_coding
5471,ENSG00000107560,-0.227460221,-9.224892404,RAB11FIP2,protein_coding
5006,ENSG00000111880,-0.227586322,-7.503425119,RNGTT,protein_coding
4305,ENSG00000177108,-0.227609884,-5.86256091,ZDHHC22,protein_coding
1266,ENSG00000223576,-0.227617936,-2.510237682,NA,lncRNA
5939,ENSG00000163466,-0.227646442,-12.51214062,ARPC2,protein_coding
6060,ENSG00000154736,-0.227677653,-14.28419549,ADAMTS5,protein_coding
4966,ENSG00000281468,-0.227765766,-7.398793904,NA,lncRNA
1635,ENSG00000290863,-0.227815678,-2.796620239,NA,lncRNA
4461,ENSG00000065243,-0.227874722,-6.176240974,PKN2,protein_coding
1257,ENSG00000186231,-0.227904283,-2.504926312,KLHL32,protein_coding
6225,ENSG00000020129,-0.227905564,-20.45728399,NCDN,protein_coding
1035,ENSG00000229178,-0.22801049,-2.338785868,NA,lncRNA
1455,ENSG00000177822,-0.228014907,-2.647891146,TENM3-AS1,lncRNA
6084,ENSG00000128739,-0.228078699,-14.80466438,SNRPN,protein_coding
6055,ENSG00000204923,-0.228137144,-14.21565596,FBXO48,protein_coding
4178,ENSG00000089902,-0.228262618,-5.668145526,RCOR1,protein_coding
2574,ENSG00000170502,-0.228316138,-3.617657078,NUDT9,protein_coding
5038,ENSG00000205856,-0.228331364,-7.585917151,C22orf42,protein_coding
4414,ENSG00000185875,-0.228353544,-6.088066403,THNSL1,protein_coding
5436,ENSG00000102738,-0.228360586,-9.099374007,MRPS31,protein_coding
5389,ENSG00000104343,-0.228468731,-8.87586527,UBE2W,protein_coding
2695,ENSG00000160124,-0.228488039,-3.755361241,MIX23,protein_coding
4795,ENSG00000139174,-0.228508951,-6.924116981,PRICKLE1,protein_coding
3686,ENSG00000111707,-0.228594839,-4.924937198,SUDS3,protein_coding
4941,ENSG00000173960,-0.228610933,-7.329048339,UBXN2A,protein_coding
3585,ENSG00000188010,-0.22861287,-4.779202788,MORN2,protein_coding
1508,ENSG00000162980,-0.228644807,-2.682541262,ARL5A,protein_coding
4602,ENSG00000198961,-0.228753647,-6.465906296,PJA2,protein_coding
3973,ENSG00000213160,-0.228797333,-5.368707693,KLHL23,protein_coding
4140,ENSG00000177551,-0.228799294,-5.623880609,NHLH2,protein_coding
6072,ENSG00000261609,-0.229021876,-14.5952333,GAN,protein_coding
4734,ENSG00000170027,-0.229053612,-6.792985737,YWHAG,protein_coding
3076,ENSG00000227121,-0.229179209,-4.159991061,LINC02672,lncRNA
1741,ENSG00000168434,-0.229287684,-2.890075825,COG7,protein_coding
4964,ENSG00000167363,-0.229293464,-7.395882646,FN3K,protein_coding
6168,ENSG00000120696,-0.229346311,-17.02034373,KBTBD7,protein_coding
4291,ENSG00000137656,-0.229476157,-5.836985046,BUD13,protein_coding
3948,ENSG00000061936,-0.229518901,-5.318184002,SFSWAP,protein_coding
1474,ENSG00000174384,-0.229524532,-2.656654077,PMS2P6,unprocessed_pseudogene
2203,ENSG00000181450,-0.229540782,-3.261262638,ZNF678,protein_coding
2014,ENSG00000290357,-0.229563796,-3.11595585,NA,lncRNA
5809,ENSG00000163875,-0.229568712,-11.21108769,MEAF6,protein_coding
5374,ENSG00000291237,-0.2296545,-8.801266165,SOD2,protein_coding
3528,ENSG00000218537,-0.229707955,-4.705450313,MIF-AS1,lncRNA
2812,ENSG00000114757,-0.229712567,-3.866029466,PEX5L,protein_coding
516,ENSG00000181991,-0.229787413,-2.012110931,MRPS11,protein_coding
5162,ENSG00000170113,-0.229837574,-8.021402144,NIPA1,protein_coding
3411,ENSG00000204120,-0.229852878,-4.546328477,GIGYF2,protein_coding
5987,ENSG00000110436,-0.229977848,-13.06558432,SLC1A2,protein_coding
5686,ENSG00000152822,-0.230024128,-10.2813498,GRM1,protein_coding
1719,ENSG00000290555,-0.230093905,-2.868147511,LINC00680,lncRNA
3562,ENSG00000072134,-0.230228437,-4.748848764,EPN2,protein_coding
5017,ENSG00000198146,-0.230240609,-7.535761807,ZNF770,protein_coding
842,ENSG00000100941,-0.230302735,-2.221799417,PNN,protein_coding
5213,ENSG00000034693,-0.230397622,-8.203927239,PEX3,protein_coding
2913,ENSG00000274386,-0.230412848,-3.967085411,TMEM269,protein_coding
4915,ENSG00000163946,-0.230493431,-7.232469543,TASOR,protein_coding
2662,ENSG00000117751,-0.230537836,-3.708117241,PPP1R8,protein_coding
2280,ENSG00000269867,-0.230609181,-3.330434537,NA,lncRNA
4848,ENSG00000169432,-0.230655209,-7.064589784,SCN9A,protein_coding
4551,ENSG00000280870,-0.230738189,-6.357247338,MIR325HG,lncRNA
568,ENSG00000122483,-0.230791148,-2.046070019,CCDC18,protein_coding
5228,ENSG00000136021,-0.230806338,-8.250958401,SCYL2,protein_coding
1340,ENSG00000206417,-0.230837225,-2.563975242,H1-10-AS1,lncRNA
5330,ENSG00000163818,-0.230874209,-8.631315974,LZTFL1,protein_coding
5857,ENSG00000165678,-0.230891928,-11.68719628,GHITM,protein_coding
1739,ENSG00000198416,-0.230977076,-2.888017588,ZNF658B,transcribed_unprocessed_pseudogene
3718,ENSG00000220205,-0.230996974,-4.983258412,VAMP2,protein_coding
3818,ENSG00000104671,-0.231015615,-5.095142749,DCTN6,protein_coding
5961,ENSG00000168092,-0.23110477,-12.80422466,PAFAH1B2,protein_coding
3482,ENSG00000224609,-0.231128437,-4.644429806,FGGY-DT,lncRNA
2978,ENSG00000055208,-0.23114121,-4.03381981,TAB2,protein_coding
3677,ENSG00000125821,-0.231221971,-4.905185178,DTD1,protein_coding
6136,ENSG00000138175,-0.231231633,-16.07855073,ARL3,protein_coding
5521,ENSG00000082512,-0.231346267,-9.446420887,TRAF5,protein_coding
4674,ENSG00000132664,-0.231380253,-6.651607556,POLR3F,protein_coding
2786,ENSG00000144118,-0.231388572,-3.839349542,RALB,protein_coding
4357,ENSG00000169895,-0.231408683,-5.978349097,SYAP1,protein_coding
5467,ENSG00000106367,-0.231428439,-9.21195661,AP1S1,protein_coding
596,ENSG00000102763,-0.231475706,-2.061432562,VWA8,protein_coding
5217,ENSG00000091009,-0.231520083,-8.216334012,RBM27,protein_coding
2579,ENSG00000119041,-0.231798119,-3.621926509,GTF3C3,protein_coding
2741,ENSG00000163697,-0.231798576,-3.793134849,APBB2,protein_coding
4473,ENSG00000196235,-0.231967478,-6.203058186,SUPT5H,protein_coding
5695,ENSG00000128923,-0.231968858,-10.3222664,MINDY2,protein_coding
4185,ENSG00000077549,-0.231975301,-5.683960687,CAPZB,protein_coding
4288,ENSG00000018869,-0.23216166,-5.832860568,ZNF582,protein_coding
5227,ENSG00000006432,-0.232248149,-8.249870345,MAP3K9,protein_coding
4335,ENSG00000121406,-0.232382375,-5.930146722,ZNF549,protein_coding
1802,ENSG00000135312,-0.232625257,-2.943935101,HTR1B,protein_coding
5219,ENSG00000166501,-0.232781585,-8.223955513,PRKCB,protein_coding
4440,ENSG00000143437,-0.2327907,-6.121628757,ARNT,protein_coding
3380,ENSG00000164463,-0.232968831,-4.514414362,CREBRF,protein_coding
3293,ENSG00000157542,-0.233054922,-4.414537475,KCNJ6,protein_coding
4001,ENSG00000183337,-0.233070816,-5.412057237,BCOR,protein_coding
829,ENSG00000291048,-0.233140602,-2.214025528,NA,lncRNA
5821,ENSG00000133606,-0.233156851,-11.27618626,MKRN1,protein_coding
5344,ENSG00000165487,-0.233157749,-8.69344303,MICU2,protein_coding
2766,ENSG00000184007,-0.233482089,-3.819172064,PTP4A2,protein_coding
4000,ENSG00000186566,-0.233565351,-5.41092829,GPATCH8,protein_coding
5937,ENSG00000146151,-0.233566768,-12.4770582,HMGCLL1,protein_coding
5858,ENSG00000122824,-0.233600887,-11.68893315,NUDT10,protein_coding
5414,ENSG00000233016,-0.23360555,-8.998102229,SNHG7,lncRNA
3152,ENSG00000177889,-0.233618789,-4.250412982,UBE2N,protein_coding
5729,ENSG00000177485,-0.233635855,-10.57784452,ZBTB33,protein_coding
2119,ENSG00000128000,-0.233775254,-3.189718842,ZNF780B,protein_coding
3695,ENSG00000148737,-0.233908389,-4.941153954,TCF7L2,protein_coding
5844,ENSG00000139746,-0.233954393,-11.55927203,RBM26,protein_coding
3421,ENSG00000100906,-0.233992883,-4.559196232,NFKBIA,protein_coding
4943,ENSG00000100604,-0.234028267,-7.344930374,CHGA,protein_coding
1586,ENSG00000033178,-0.234073193,-2.749057282,UBA6,protein_coding
5231,ENSG00000115665,-0.234149105,-8.269890305,SLC5A7,protein_coding
4721,ENSG00000123360,-0.234177293,-6.764338573,PDE1B,protein_coding
5152,ENSG00000102349,-0.23423136,-7.982784723,KLF8,protein_coding
1163,ENSG00000174080,-0.234305958,-2.434533345,CTSF,protein_coding
4988,ENSG00000292994,-0.234306029,-7.45689307,NA,lncRNA
1773,ENSG00000166377,-0.234311697,-2.912507216,ATP9B,protein_coding
4328,ENSG00000143674,-0.234398662,-5.908612005,MAP3K21,protein_coding
4156,ENSG00000103160,-0.234402944,-5.647513901,HSDL1,protein_coding
2345,ENSG00000141002,-0.234403081,-3.381024638,TCF25,protein_coding
5480,ENSG00000146950,-0.234434548,-9.247088968,SHROOM2,protein_coding
4555,ENSG00000215251,-0.234498232,-6.364464764,FASTKD5,protein_coding
3595,ENSG00000221843,-0.234563296,-4.796711819,C2orf16,protein_coding
217,ENSG00000136810,-0.234726549,3.016103333,TXN,protein_coding
1852,ENSG00000110330,-0.23481586,-2.97935194,BIRC2,protein_coding
4038,ENSG00000289519,-0.234968302,-5.468729316,NA,lncRNA
3197,ENSG00000156502,-0.234985844,-4.296057343,SUPV3L1,protein_coding
5862,ENSG00000165572,-0.235046516,-11.71070313,KBTBD6,protein_coding
5976,ENSG00000138757,-0.235061879,-12.96156884,G3BP2,protein_coding
2855,ENSG00000121988,-0.235210673,-3.903992261,ZRANB3,protein_coding
4107,ENSG00000174482,-0.235269708,-5.57263432,LINGO2,protein_coding
4540,ENSG00000111371,-0.235474401,-6.335967256,SLC38A1,protein_coding
404,ENSG00000104979,-0.235518778,2.253030965,C19orf53,protein_coding
4492,ENSG00000260917,-0.235555434,-6.235779124,NA,lncRNA
1359,ENSG00000138061,-0.235619538,-2.578063625,CYP1B1,protein_coding
236,ENSG00000188243,-0.23564213,2.900083569,COMMD6,protein_coding
4677,ENSG00000182771,-0.235883917,-6.653474233,GRID1,protein_coding
6078,ENSG00000204442,-0.235890863,-14.76710989,NALF1,protein_coding
4056,ENSG00000133961,-0.235914229,-5.495891368,NUMB,protein_coding
4383,ENSG00000157557,-0.235956981,-6.015882872,ETS2,protein_coding
4355,ENSG00000047621,-0.235965153,-5.965246628,C12orf4,protein_coding
3849,ENSG00000212916,-0.23597481,-5.141321482,MAP10,protein_coding
907,ENSG00000133816,-0.236041781,-2.259434457,MICAL2,protein_coding
2697,ENSG00000148680,-0.236099085,-3.756171444,HTR7,protein_coding
5944,ENSG00000151465,-0.236408496,-12.58238381,CDC123,protein_coding
2113,ENSG00000259969,-0.236445346,-3.185565058,NA,lncRNA
6132,ENSG00000151746,-0.236497505,-15.92236418,BICD1,protein_coding
623,ENSG00000157227,-0.236586337,-2.083397872,MMP14,protein_coding
1058,ENSG00000287170,-0.236661306,-2.358021004,NA,lncRNA
2453,ENSG00000109163,-0.236696629,-3.492055782,GNRHR,protein_coding
1108,ENSG00000242540,-0.236913775,-2.392418518,NA,lncRNA
6207,ENSG00000167005,-0.236947305,-19.11897974,NUDT21,protein_coding
716,ENSG00000187678,-0.236963259,-2.139724443,SPRY4,protein_coding
2573,ENSG00000110171,-0.237034607,-3.617649677,TRIM3,protein_coding
5183,ENSG00000108587,-0.237201758,-8.086193646,GOSR1,protein_coding
4084,ENSG00000141867,-0.237357865,-5.541909866,BRD4,protein_coding
6021,ENSG00000165113,-0.237460963,-13.65080834,GKAP1,protein_coding
3352,ENSG00000111911,-0.237466116,-4.480177875,HINT3,protein_coding
3213,ENSG00000173705,-0.237580784,-4.318169199,SUSD5,protein_coding
3651,ENSG00000137941,-0.237739892,-4.871277134,TTLL7,protein_coding
6177,ENSG00000170471,-0.237822759,-17.29639462,RALGAPB,protein_coding
5443,ENSG00000143858,-0.237935063,-9.125291274,SYT2,protein_coding
3786,ENSG00000148187,-0.237994095,-5.051044401,MRRF,protein_coding
5623,ENSG00000169131,-0.238022459,-9.993399735,ZNF354A,protein_coding
4439,ENSG00000169288,-0.238060541,-6.12117835,MRPL1,protein_coding
1004,ENSG00000074201,-0.238116521,-2.318691444,CLNS1A,protein_coding
2438,ENSG00000147003,-0.238120899,-3.479267627,CLTRN,protein_coding
1000,ENSG00000159556,-0.238288011,-2.317746469,ISL2,protein_coding
1291,ENSG00000084463,-0.23848677,-2.531726496,WBP11,protein_coding
2632,ENSG00000137274,-0.238517755,-3.6789696,BPHL,protein_coding
4539,ENSG00000123570,-0.238581241,-6.335651267,RAB9B,protein_coding
5408,ENSG00000155961,-0.238627346,-8.968923107,RAB39B,protein_coding
6020,ENSG00000187135,-0.238636875,-13.63446378,VSTM2B,protein_coding
839,ENSG00000137252,-0.238665555,-2.220253888,HCRTR2,protein_coding
5377,ENSG00000158828,-0.238724524,-8.828325377,PINK1,protein_coding
4452,ENSG00000198087,-0.238741292,-6.156973588,CD2AP,protein_coding
5880,ENSG00000143164,-0.238789511,-11.86774021,DCAF6,protein_coding
4364,ENSG00000196388,-0.238873297,-5.994913227,INCA1,protein_coding
5926,ENSG00000143473,-0.238951949,-12.33953084,KCNH1,protein_coding
2556,ENSG00000136478,-0.239133751,-3.602374795,TEX2,protein_coding
4027,ENSG00000132434,-0.239314068,-5.457194218,LANCL2,protein_coding
3866,ENSG00000118160,-0.239422096,-5.183015391,SLC8A2,protein_coding
2902,ENSG00000119685,-0.239534277,-3.953720944,TTLL5,protein_coding
6250,ENSG00000101350,-0.239623195,-23.42799511,KIF3B,protein_coding
1013,ENSG00000154274,-0.239623413,-2.325223929,C4orf19,protein_coding
2668,ENSG00000023228,-0.239738694,-3.71757186,NDUFS1,protein_coding
3515,ENSG00000089335,-0.239895045,-4.695185048,ZNF302,protein_coding
4768,ENSG00000123066,-0.239910195,-6.872334576,MED13L,protein_coding
1759,ENSG00000153922,-0.239945646,-2.899540221,CHD1,protein_coding
5103,ENSG00000204116,-0.239946247,-7.826424536,CHIC1,protein_coding
5125,ENSG00000134070,-0.239952529,-7.887748366,IRAK2,protein_coding
5810,ENSG00000113068,-0.240020196,-11.22251669,PFDN1,protein_coding
2823,ENSG00000089199,-0.240032289,-3.87593451,CHGB,protein_coding
1915,ENSG00000176102,-0.24013844,-3.028752527,CSTF3,protein_coding
1588,ENSG00000147813,-0.24017654,-2.750844275,NAPRT,protein_coding
3147,ENSG00000166407,-0.240176641,-4.24689592,LMO1,protein_coding
965,ENSG00000225689,-0.240193574,-2.294666882,NA,lncRNA
2659,ENSG00000078674,-0.240209662,-3.706361912,PCM1,protein_coding
2063,ENSG00000182700,-0.240233402,-3.149863713,IGIP,protein_coding
4581,ENSG00000072832,-0.240315863,-6.427291269,CRMP1,protein_coding
3802,ENSG00000089916,-0.240522062,-5.075982536,GPATCH2L,protein_coding
4903,ENSG00000116984,-0.240571392,-7.192111191,MTR,protein_coding
2516,ENSG00000251002,-0.240629306,-3.558446194,TRD-AS1,lncRNA
1729,ENSG00000197937,-0.240636765,-2.878186416,ZNF347,protein_coding
4838,ENSG00000163349,-0.240684856,-7.039744481,HIPK1,protein_coding
6238,ENSG00000119953,-0.240692598,-21.71438367,SMNDC1,protein_coding
5019,ENSG00000119401,-0.240807581,-7.53962597,TRIM32,protein_coding
4687,ENSG00000070778,-0.240810776,-6.676027244,PTPN21,protein_coding
2039,ENSG00000154783,-0.240826366,-3.136542613,FGD5,protein_coding
1078,ENSG00000227471,-0.240976241,-2.375981866,AKR1B15,protein_coding
4424,ENSG00000078142,-0.240999542,-6.104390673,PIK3C3,protein_coding
5421,ENSG00000103647,-0.24115469,-9.034329219,CORO2B,protein_coding
4608,ENSG00000137574,-0.241163509,-6.476211688,TGS1,protein_coding
2169,ENSG00000118873,-0.241253048,-3.239557891,RAB3GAP2,protein_coding
5624,ENSG00000162745,-0.241281776,-9.993635667,OLFML2B,protein_coding
1924,ENSG00000284882,-0.241324652,-3.038571513,NA,lncRNA
3989,ENSG00000115828,-0.241366504,-5.392703009,QPCT,protein_coding
3521,ENSG00000234787,-0.24138874,-4.699764918,LINC00458,lncRNA
3942,ENSG00000259366,-0.241412335,-5.311167995,NA,lncRNA
5429,ENSG00000119844,-0.24142029,-9.069761731,AFTPH,protein_coding
2627,ENSG00000147117,-0.241459585,-3.673556887,ZNF157,protein_coding
1075,ENSG00000198887,-0.241488035,-2.375454516,SMC5,protein_coding
1941,ENSG00000253686,-0.241519972,-3.057585438,LINC01484,lncRNA
4170,ENSG00000259994,-0.241529717,-5.659611129,NA,lncRNA
2086,ENSG00000228933,-0.241551055,-3.169985738,NA,lncRNA
5473,ENSG00000106069,-0.241583517,-9.230544377,CHN2,protein_coding
2841,ENSG00000155974,-0.241611559,-3.891832411,GRIP1,protein_coding
5942,ENSG00000185519,-0.241713777,-12.55396644,FAM131C,protein_coding
1393,ENSG00000007968,-0.241794771,-2.59920564,E2F2,protein_coding
5819,ENSG00000005812,-0.241869157,-11.26985964,FBXL3,protein_coding
2650,ENSG00000287960,-0.241912452,-3.699240285,NA,lncRNA
462,ENSG00000123091,-0.242285236,2.069562926,RNF11,protein_coding
6246,ENSG00000159352,-0.242306924,-23.09621515,PSMD4,protein_coding
2584,ENSG00000288596,-0.242311191,-3.627098952,C8orf44,lncRNA
1012,ENSG00000183604,-0.242481501,-2.324094274,SMG1P5,transcribed_unprocessed_pseudogene
4991,ENSG00000118515,-0.242498051,-7.469564736,SGK1,protein_coding
6190,ENSG00000188167,-0.242570694,-17.91466678,TMPPE,protein_coding
4778,ENSG00000111261,-0.242711491,-6.885613915,MANSC1,protein_coding
3453,ENSG00000228400,-0.242819642,-4.601378121,CNTNAP5-DT,lncRNA
2723,ENSG00000113387,-0.242891451,-3.776562339,SUB1,protein_coding
4960,ENSG00000113657,-0.242946208,-7.388062346,DPYSL3,protein_coding
5895,ENSG00000214719,-0.242951538,-12.10639772,NA,lncRNA
3848,ENSG00000258986,-0.242972825,-5.140541569,TMEM179,protein_coding
3412,ENSG00000149100,-0.24303296,-4.546758502,EIF3M,protein_coding
5668,ENSG00000081019,-0.243063897,-10.18379413,RSBN1,protein_coding
3947,ENSG00000159200,-0.243139298,-5.316850368,RCAN1,protein_coding
4986,ENSG00000083535,-0.24328111,-7.448810429,PIBF1,protein_coding
2836,ENSG00000197386,-0.243344908,-3.889896097,HTT,protein_coding
5343,ENSG00000166750,-0.24335897,-8.691607385,SLFN5,protein_coding
5086,ENSG00000124535,-0.243381742,-7.764228649,WRNIP1,protein_coding
5916,ENSG00000196782,-0.243382691,-12.29736451,MAML3,protein_coding
2658,ENSG00000163947,-0.243443439,-3.70590056,ARHGEF3,protein_coding
1646,ENSG00000198700,-0.243476667,-2.806920672,IPO9,protein_coding
5240,ENSG00000167720,-0.243537119,-8.29584311,SRR,protein_coding
5404,ENSG00000132964,-0.243547136,-8.950965383,CDK8,protein_coding
4754,ENSG00000137073,-0.243567316,-6.842012465,UBAP2,protein_coding
4234,ENSG00000187535,-0.243657556,-5.735682474,IFT140,protein_coding
5802,ENSG00000001631,-0.243748656,-11.12594543,KRIT1,protein_coding
3592,ENSG00000171094,-0.243749129,-4.793289467,ALK,protein_coding
2283,ENSG00000064692,-0.24386438,-3.335215238,SNCAIP,protein_coding
5328,ENSG00000165566,-0.243972925,-8.629334115,AMER2,protein_coding
5071,ENSG00000132522,-0.244032552,-7.696670462,GPS2,protein_coding
2255,ENSG00000198939,-0.244121665,-3.309056014,ZFP2,protein_coding
2942,ENSG00000196353,-0.244258057,-3.997818964,CPNE4,protein_coding
2172,ENSG00000234722,-0.244290282,-3.240523438,LINC01287,lncRNA
3367,ENSG00000148396,-0.24448189,-4.501537489,SEC16A,protein_coding
5358,ENSG00000091972,-0.244484625,-8.766735016,CD200,protein_coding
3235,ENSG00000203857,-0.244566138,-4.342878202,HSD3B1,protein_coding
4561,ENSG00000292366,-0.244600716,-6.377741388,VAMP7,protein_coding
5461,ENSG00000198380,-0.24462482,-9.200854428,GFPT1,protein_coding
5908,ENSG00000268043,-0.244638326,-12.2371681,NBPF12,protein_coding
6288,ENSG00000196268,-0.24464874,-36.58733415,ZNF493,protein_coding
4536,ENSG00000124333,-0.244705808,-6.326451326,VAMP7,protein_coding
6235,ENSG00000205268,-0.244721229,-21.53319074,PDE7A,protein_coding
5651,ENSG00000188994,-0.244732853,-10.13343679,ZNF292,protein_coding
2624,ENSG00000161609,-0.244932763,-3.671498667,KASH5,protein_coding
5060,ENSG00000158290,-0.244963912,-7.667705598,CUL4B,protein_coding
1375,ENSG00000172965,-0.245002033,-2.588693364,MIR4435-2HG,lncRNA
4416,ENSG00000122574,-0.245094296,-6.091817038,WIPF3,protein_coding
5827,ENSG00000064726,-0.245146954,-11.34196282,BTBD1,protein_coding
4059,ENSG00000120071,-0.245197298,-5.507622082,KANSL1,protein_coding
5260,ENSG00000159023,-0.245299309,-8.361329813,EPB41,protein_coding
2983,ENSG00000176542,-0.245316608,-4.041082491,USF3,protein_coding
2651,ENSG00000149527,-0.24533821,-3.699975579,PLCH2,protein_coding
4312,ENSG00000164074,-0.245524524,-5.874358141,ABHD18,protein_coding
4557,ENSG00000164663,-0.245603975,-6.365649042,USP49,protein_coding
1609,ENSG00000104863,-0.245638588,-2.775603597,LIN7B,protein_coding
5484,ENSG00000131089,-0.245709829,-9.272121142,ARHGEF9,protein_coding
604,ENSG00000004799,-0.245757292,-2.067947182,PDK4,protein_coding
3285,ENSG00000162913,-0.245871199,-4.403891939,OBSCN-AS1,lncRNA
